Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
varones;de 25 a 54 años;tasas de actividad;1992TIV;92,94
varones;de 25 a 54 años;tasas de actividad;1992TIII;92,98
varones;de 25 a 54 años;tasas de actividad;1992TII;92,79
varones;de 25 a 54 años;tasas de actividad;1992TI;92,97
varones;de 25 a 54 años;tasas de actividad;1991TIV;93,75
varones;de 25 a 54 años;tasas de actividad;1991TIII;94,28
varones;de 25 a 54 años;tasas de actividad;1991TII;94,24
varones;de 25 a 54 años;tasas de actividad;1991TI;94,22
varones;de 25 a 54 años;tasas de actividad;1990TIV;94,40
varones;de 25 a 54 años;tasas de actividad;1990TIII;94,32
varones;de 25 a 54 años;tasas de actividad;1990TII;94,14
varones;de 25 a 54 años;tasas de actividad;1990TI;94,17
varones;de 25 a 54 años;tasas de actividad;1989TIV;93,95
varones;de 25 a 54 años;tasas de actividad;1989TIII;93,86
varones;de 25 a 54 años;tasas de actividad;1989TII;93,77
varones;de 25 a 54 años;tasas de actividad;1989TI;93,93
varones;de 25 a 54 años;tasas de actividad;1988TIV;94,09
varones;de 25 a 54 años;tasas de actividad;1988TIII;94,05
varones;de 25 a 54 años;tasas de actividad;1988TII;94,10
varones;de 25 a 54 años;tasas de actividad;1988TI;94,08
varones;de 25 a 54 años;tasas de actividad;1987TIV;94,11
varones;de 25 a 54 años;tasas de actividad;1987TIII;93,89
varones;de 25 a 54 años;tasas de actividad;1987TII;93,85
varones;de 25 a 54 años;tasas de actividad;1987TI;94,24
varones;de 25 a 54 años;tasas de actividad;1986TIV;94,36
varones;de 25 a 54 años;tasas de actividad;1986TIII;94,33
varones;de 25 a 54 años;tasas de actividad;1986TII;94,51
varones;de 25 a 54 años;tasas de actividad;1986TI;94,40
varones;de 25 a 54 años;tasas de actividad;1985TIV;94,24
varones;de 25 a 54 años;tasas de actividad;1985TIII;94,28
varones;de 25 a 54 años;tasas de actividad;1985TII;94,40
varones;de 25 a 54 años;tasas de actividad;1985TI;94,42
varones;de 25 a 54 años;tasas de actividad;1984TIV;94,37
varones;de 25 a 54 años;tasas de actividad;1984TIII;94,42
varones;de 25 a 54 años;tasas de actividad;1984TII;94,49
varones;de 25 a 54 años;tasas de actividad;1984TI;94,51
varones;de 25 a 54 años;tasas de actividad;1983TIV;94,58
varones;de 25 a 54 años;tasas de actividad;1983TIII;94,67
varones;de 25 a 54 años;tasas de actividad;1983TII;94,62
varones;de 25 a 54 años;tasas de actividad;1983TI;94,66
varones;de 25 a 54 años;tasas de actividad;1982TIV;94,59
varones;de 25 a 54 años;tasas de actividad;1982TIII;94,80
varones;de 25 a 54 años;tasas de actividad;1982TII;94,92
varones;de 25 a 54 años;tasas de actividad;1982TI;94,91
varones;de 25 a 54 años;tasas de actividad;1981TIV;94,92
varones;de 25 a 54 años;tasas de actividad;1981TIII;94,90
varones;de 25 a 54 años;tasas de actividad;1981TII;94,88
varones;de 25 a 54 años;tasas de actividad;1981TI;94,87
varones;de 25 a 54 años;tasas de actividad;1980TIV;94,89
varones;de 25 a 54 años;tasas de actividad;1980TIII;94,99
varones;de 25 a 54 años;tasas de actividad;1980TII;95,13
varones;de 25 a 54 años;tasas de actividad;1980TI;95,37
varones;de 25 a 54 años;tasas de actividad;1979TIV;95,57
varones;de 25 a 54 años;tasas de actividad;1979TIII;95,60
varones;de 25 a 54 años;tasas de actividad;1979TII;95,48
varones;de 25 a 54 años;tasas de actividad;1979TI;95,58
varones;de 25 a 54 años;tasas de actividad;1978TIV;95,55
varones;de 25 a 54 años;tasas de actividad;1978TIII;95,81
varones;de 25 a 54 años;tasas de actividad;1978TII;95,70
varones;de 25 a 54 años;tasas de actividad;1978TI;95,82
varones;de 25 a 54 años;tasas de actividad;1977TIV;95,98
varones;de 25 a 54 años;tasas de actividad;1977TIII;96,16
varones;de 25 a 54 años;tasas de actividad;1977TII;96,12
varones;de 25 a 54 años;tasas de actividad;1977TI;96,04
varones;de 25 a 54 años;tasas de actividad;1976TIV;96,00
varones;de 25 a 54 años;tasas de actividad;1976TIII;96,16
varones;de 25 a 54 años;tasas de paro;1995TIV;15,56
varones;de 25 a 54 años;tasas de paro;1995TIII;15,09
varones;de 25 a 54 años;tasas de paro;1995TII;15,23
varones;de 25 a 54 años;tasas de paro;1995TI;15,60
varones;de 25 a 54 años;tasas de paro;1994TIV;15,95
varones;de 25 a 54 años;tasas de paro;1994TIII;15,98
varones;de 25 a 54 años;tasas de paro;1994TII;16,50
varones;de 25 a 54 años;tasas de paro;1994TI;17,14
varones;de 25 a 54 años;tasas de paro;1993TIV;16,41
varones;de 25 a 54 años;tasas de paro;1993TIII;15,44
varones;de 25 a 54 años;tasas de paro;1993TII;15,31
varones;de 25 a 54 años;tasas de paro;1993TI;14,70
varones;de 25 a 54 años;tasas de paro;1992TIV;13,10
varones;de 25 a 54 años;tasas de paro;1992TIII;11,60
varones;de 25 a 54 años;tasas de paro;1992TII;11,13
varones;de 25 a 54 años;tasas de paro;1992TI;10,96
varones;de 25 a 54 años;tasas de paro;1991TIV;10,32
varones;de 25 a 54 años;tasas de paro;1991TIII;9,72
varones;de 25 a 54 años;tasas de paro;1991TII;9,51
varones;de 25 a 54 años;tasas de paro;1991TI;9,47
varones;de 25 a 54 años;tasas de paro;1990TIV;9,27
varones;de 25 a 54 años;tasas de paro;1990TIII;8,66
varones;de 25 a 54 años;tasas de paro;1990TII;9,45
varones;de 25 a 54 años;tasas de paro;1990TI;9,73
varones;de 25 a 54 años;tasas de paro;1989TIV;9,73
varones;de 25 a 54 años;tasas de paro;1989TIII;9,35
varones;de 25 a 54 años;tasas de paro;1989TII;10,24
varones;de 25 a 54 años;tasas de paro;1989TI;10,82
varones;de 25 a 54 años;tasas de paro;1988TIV;10,65
varones;de 25 a 54 años;tasas de paro;1988TIII;11,22
varones;de 25 a 54 años;tasas de paro;1988TII;11,60
varones;de 25 a 54 años;tasas de paro;1988TI;12,13
varones;de 25 a 54 años;tasas de paro;1987TIV;11,93
varones;de 25 a 54 años;tasas de paro;1987TIII;12,10
varones;de 25 a 54 años;tasas de paro;1987TII;12,53
varones;de 25 a 54 años;tasas de paro;1987TI;14,00
varones;de 25 a 54 años;tasas de paro;1986TIV;13,79
varones;de 25 a 54 años;tasas de paro;1986TIII;14,07
varones;de 25 a 54 años;tasas de paro;1986TII;14,73
varones;de 25 a 54 años;tasas de paro;1986TI;15,35
varones;de 25 a 54 años;tasas de paro;1985TIV;15,24
varones;de 25 a 54 años;tasas de paro;1985TIII;15,19
varones;de 25 a 54 años;tasas de paro;1985TII;15,73
varones;de 25 a 54 años;tasas de paro;1985TI;15,39
varones;de 25 a 54 años;tasas de paro;1984TIV;14,71
varones;de 25 a 54 años;tasas de paro;1984TIII;13,73
varones;de 25 a 54 años;tasas de paro;1984TII;13,84
varones;de 25 a 54 años;tasas de paro;1984TI;13,75
varones;de 25 a 54 años;tasas de paro;1983TIV;12,21
varones;de 25 a 54 años;tasas de paro;1983TIII;11,48
varones;de 25 a 54 años;tasas de paro;1983TII;11,53
varones;de 25 a 54 años;tasas de paro;1983TI;11,39
varones;de 25 a 54 años;tasas de paro;1982TIV;10,83
varones;de 25 a 54 años;tasas de paro;1982TIII;10,46
varones;de 25 a 54 años;tasas de paro;1982TII;10,11
varones;de 25 a 54 años;tasas de paro;1982TI;10,51
varones;de 25 a 54 años;tasas de paro;1981TIV;10,00
varones;de 25 a 54 años;tasas de paro;1981TIII;9,52
varones;de 25 a 54 años;tasas de paro;1981TII;9,63
varones;de 25 a 54 años;tasas de paro;1981TI;9,34
varones;de 25 a 54 años;tasas de paro;1980TIV;8,41
varones;de 25 a 54 años;tasas de paro;1980TIII;7,72
varones;de 25 a 54 años;tasas de paro;1980TII;7,73
varones;de 25 a 54 años;tasas de paro;1980TI;7,55
varones;de 25 a 54 años;tasas de paro;1979TIV;6,50
varones;de 25 a 54 años;tasas de paro;1979TIII;5,77
varones;de 25 a 54 años;tasas de paro;1979TII;5,61
varones;de 25 a 54 años;tasas de paro;1979TI;5,63
varones;de 25 a 54 años;tasas de paro;1978TIV;5,13
varones;de 25 a 54 años;tasas de paro;1978TIII;4,51
varones;de 25 a 54 años;tasas de paro;1978TII;4,58
varones;de 25 a 54 años;tasas de paro;1978TI;4,45
varones;de 25 a 54 años;tasas de paro;1977TIV;3,98
varones;de 25 a 54 años;tasas de paro;1977TIII;3,66
varones;de 25 a 54 años;tasas de paro;1977TII;3,61
varones;de 25 a 54 años;tasas de paro;1977TI;3,88
varones;de 25 a 54 años;tasas de paro;1976TIV;3,70
varones;de 25 a 54 años;tasas de paro;1976TIII;3,38
varones;de 25 a 54 años;tasas de empleo;1995TIV;78,13
varones;de 25 a 54 años;tasas de empleo;1995TIII;78,76
varones;de 25 a 54 años;tasas de empleo;1995TII;78,60
varones;de 25 a 54 años;tasas de empleo;1995TI;78,12
varones;de 25 a 54 años;tasas de empleo;1994TIV;78,02
varones;de 25 a 54 años;tasas de empleo;1994TIII;77,94
varones;de 25 a 54 años;tasas de empleo;1994TII;77,62
varones;de 25 a 54 años;tasas de empleo;1994TI;77,12
varones;de 25 a 54 años;tasas de empleo;1993TIV;77,89
varones;de 25 a 54 años;tasas de empleo;1993TIII;78,80
varones;de 25 a 54 años;tasas de empleo;1993TII;78,85
varones;de 25 a 54 años;tasas de empleo;1993TI;79,10
varones;de 25 a 54 años;tasas de empleo;1992TIV;80,76
varones;de 25 a 54 años;tasas de empleo;1992TIII;82,19
varones;de 25 a 54 años;tasas de empleo;1992TII;82,46
varones;de 25 a 54 años;tasas de empleo;1992TI;82,78
varones;de 25 a 54 años;tasas de empleo;1991TIV;84,08
varones;de 25 a 54 años;tasas de empleo;1991TIII;85,11
varones;de 25 a 54 años;tasas de empleo;1991TII;85,28
varones;de 25 a 54 años;tasas de empleo;1991TI;85,30
varones;de 25 a 54 años;tasas de empleo;1990TIV;85,65
varones;de 25 a 54 años;tasas de empleo;1990TIII;86,15
varones;de 25 a 54 años;tasas de empleo;1990TII;85,24
varones;de 25 a 54 años;tasas de empleo;1990TI;85,01
varones;de 25 a 54 años;tasas de empleo;1989TIV;84,80
varones;de 25 a 54 años;tasas de empleo;1989TIII;85,08
varones;de 25 a 54 años;tasas de empleo;1989TII;84,17
varones;de 25 a 54 años;tasas de empleo;1989TI;83,76
varones;de 25 a 54 años;tasas de empleo;1988TIV;84,07
varones;de 25 a 54 años;tasas de empleo;1988TIII;83,50
varones;de 25 a 54 años;tasas de empleo;1988TII;83,18
varones;de 25 a 54 años;tasas de empleo;1988TI;82,67
varones;de 25 a 54 años;tasas de empleo;1987TIV;82,89
varones;de 25 a 54 años;tasas de empleo;1987TIII;82,53
varones;de 25 a 54 años;tasas de empleo;1987TII;82,09
varones;de 25 a 54 años;tasas de empleo;1987TI;81,05
varones;de 25 a 54 años;tasas de empleo;1986TIV;81,35
varones;de 25 a 54 años;tasas de empleo;1986TIII;81,06
varones;de 25 a 54 años;tasas de empleo;1986TII;80,59
varones;de 25 a 54 años;tasas de empleo;1986TI;79,91
varones;de 25 a 54 años;tasas de empleo;1985TIV;79,87
varones;de 25 a 54 años;tasas de empleo;1985TIII;79,96
varones;de 25 a 54 años;tasas de empleo;1985TII;79,55
varones;de 25 a 54 años;tasas de empleo;1985TI;79,88
varones;de 25 a 54 años;tasas de empleo;1984TIV;80,49
varones;de 25 a 54 años;tasas de empleo;1984TIII;81,46
varones;de 25 a 54 años;tasas de empleo;1984TII;81,41
varones;de 25 a 54 años;tasas de empleo;1984TI;81,52
varones;de 25 a 54 años;tasas de empleo;1983TIV;83,03
varones;de 25 a 54 años;tasas de empleo;1983TIII;83,80
varones;de 25 a 54 años;tasas de empleo;1983TII;83,71
varones;de 25 a 54 años;tasas de empleo;1983TI;83,88
varones;de 25 a 54 años;tasas de empleo;1982TIV;84,34
varones;de 25 a 54 años;tasas de empleo;1982TIII;84,88
varones;de 25 a 54 años;tasas de empleo;1982TII;85,33
varones;de 25 a 54 años;tasas de empleo;1982TI;84,93
varones;de 25 a 54 años;tasas de empleo;1981TIV;85,43
varones;de 25 a 54 años;tasas de empleo;1981TIII;85,87
varones;de 25 a 54 años;tasas de empleo;1981TII;85,74
varones;de 25 a 54 años;tasas de empleo;1981TI;86,01
varones;de 25 a 54 años;tasas de empleo;1980TIV;86,91
varones;de 25 a 54 años;tasas de empleo;1980TIII;87,66
varones;de 25 a 54 años;tasas de empleo;1980TII;87,78
varones;de 25 a 54 años;tasas de empleo;1980TI;88,17
varones;de 25 a 54 años;tasas de empleo;1979TIV;89,35
varones;de 25 a 54 años;tasas de empleo;1979TIII;90,09
varones;de 25 a 54 años;tasas de empleo;1979TII;90,12
varones;de 25 a 54 años;tasas de empleo;1979TI;90,20
varones;de 25 a 54 años;tasas de empleo;1978TIV;90,65
varones;de 25 a 54 años;tasas de empleo;1978TIII;91,48
varones;de 25 a 54 años;tasas de empleo;1978TII;91,31
varones;de 25 a 54 años;tasas de empleo;1978TI;91,55
varones;de 25 a 54 años;tasas de empleo;1977TIV;92,16
varones;de 25 a 54 años;tasas de empleo;1977TIII;92,65
varones;de 25 a 54 años;tasas de empleo;1977TII;92,65
varones;de 25 a 54 años;tasas de empleo;1977TI;92,31
varones;de 25 a 54 años;tasas de empleo;1976TIV;92,46
varones;de 25 a 54 años;tasas de empleo;1976TIII;92,91
varones;de 55 y más años;tasas de actividad;1995TIV;26,32
varones;de 55 y más años;tasas de actividad;1995TIII;26,03
varones;de 55 y más años;tasas de actividad;1995TII;26,21
varones;de 55 y más años;tasas de actividad;1995TI;26,63
varones;de 55 y más años;tasas de actividad;1994TIV;26,83
varones;de 55 y más años;tasas de actividad;1994TIII;27,09
varones;de 55 y más años;tasas de actividad;1994TII;27,76
varones;de 55 y más años;tasas de actividad;1994TI;27,97
varones;de 55 y más años;tasas de actividad;1993TIV;28,56
varones;de 55 y más años;tasas de actividad;1993TIII;29,30
varones;de 55 y más años;tasas de actividad;1993TII;29,50
varones;de 55 y más años;tasas de actividad;1993TI;29,61
varones;de 55 y más años;tasas de actividad;1992TIV;30,16
varones;de 55 y más años;tasas de actividad;1992TIII;30,86
varones;de 55 y más años;tasas de actividad;1992TII;30,95
varones;de 55 y más años;tasas de actividad;1992TI;30,87
varones;de 55 y más años;tasas de actividad;1991TIV;31,82
varones;de 55 y más años;tasas de actividad;1991TIII;31,66
varones;de 55 y más años;tasas de actividad;1991TII;31,97
varones;de 55 y más años;tasas de actividad;1991TI;32,07
varones;de 55 y más años;tasas de actividad;1990TIV;32,40
varones;de 55 y más años;tasas de actividad;1990TIII;32,29
varones;de 55 y más años;tasas de actividad;1990TII;32,52
varones;de 55 y más años;tasas de actividad;1990TI;33,16
varones;de 55 y más años;tasas de actividad;1989TIV;33,38
varones;de 55 y más años;tasas de actividad;1989TIII;33,46
varones;de 55 y más años;tasas de actividad;1989TII;33,48
varones;de 55 y más años;tasas de actividad;1989TI;33,21
varones;de 55 y más años;tasas de actividad;1988TIV;33,31
varones;de 55 y más años;tasas de actividad;1988TIII;33,21
varones;de 55 y más años;tasas de actividad;1988TII;33,18
varones;de 55 y más años;tasas de actividad;1988TI;33,57
varones;de 55 y más años;tasas de actividad;1987TIV;33,95
varones;de 55 y más años;tasas de actividad;1987TIII;34,51
varones;de 55 y más años;tasas de actividad;1987TII;34,61
varones;de 55 y más años;tasas de actividad;1987TI;35,76
varones;de 55 y más años;tasas de actividad;1986TIV;36,21
varones;de 55 y más años;tasas de actividad;1986TIII;36,28
varones;de 55 y más años;tasas de actividad;1986TII;36,52
varones;de 55 y más años;tasas de actividad;1986TI;36,69
varones;de 55 y más años;tasas de actividad;1985TIV;36,98
varones;de 55 y más años;tasas de actividad;1985TIII;37,38
varones;de 55 y más años;tasas de actividad;1985TII;37,72
varones;de 55 y más años;tasas de actividad;1985TI;37,80
varones;de 55 y más años;tasas de actividad;1984TIV;38,56
varones;de 55 y más años;tasas de actividad;1984TIII;38,80
varones;de 55 y más años;tasas de actividad;1984TII;39,04
varones;de 55 y más años;tasas de actividad;1984TI;39,29
varones;de 55 y más años;tasas de actividad;1983TIV;40,25
varones;de 55 y más años;tasas de actividad;1983TIII;40,47
varones;de 55 y más años;tasas de actividad;1983TII;40,42
varones;de 55 y más años;tasas de actividad;1983TI;40,53
varones;de 55 y más años;tasas de actividad;1982TIV;41,22
varones;de 55 y más años;tasas de actividad;1982TIII;41,47
varones;de 55 y más años;tasas de actividad;1982TII;41,73
varones;de 55 y más años;tasas de actividad;1982TI;42,35
varones;de 55 y más años;tasas de actividad;1981TIV;42,73
varones;de 55 y más años;tasas de actividad;1981TIII;43,19
varones;de 55 y más años;tasas de actividad;1981TII;43,42
varones;de 55 y más años;tasas de actividad;1981TI;43,48
varones;de 55 y más años;tasas de actividad;1980TIV;43,91
varones;de 55 y más años;tasas de actividad;1980TIII;44,21
varones;de 55 y más años;tasas de actividad;1980TII;44,10
varones;de 55 y más años;tasas de actividad;1980TI;44,10
varones;de 55 y más años;tasas de actividad;1979TIV;44,76
varones;de 55 y más años;tasas de actividad;1979TIII;45,20
varones;de 55 y más años;tasas de actividad;1979TII;45,62
varones;de 55 y más años;tasas de actividad;1979TI;45,80
varones;de 55 y más años;tasas de actividad;1978TIV;46,34
varones;de 55 y más años;tasas de actividad;1978TIII;46,82
varones;de 55 y más años;tasas de actividad;1978TII;47,01
varones;de 55 y más años;tasas de actividad;1978TI;47,23
varones;de 55 y más años;tasas de actividad;1977TIV;47,77
varones;de 55 y más años;tasas de actividad;1977TIII;48,25
varones;de 55 y más años;tasas de actividad;1977TII;48,61
varones;de 55 y más años;tasas de actividad;1977TI;48,64
varones;de 55 y más años;tasas de actividad;1976TIV;49,47
varones;de 55 y más años;tasas de actividad;1976TIII;50,19
varones;de 55 y más años;tasas de paro;1995TIV;11,39
varones;de 55 y más años;tasas de paro;1995TIII;11,57
varones;de 55 y más años;tasas de paro;1995TII;12,11
varones;de 55 y más años;tasas de paro;1995TI;12,41
varones;de 55 y más años;tasas de paro;1994TIV;12,78
varones;de 55 y más años;tasas de paro;1994TIII;12,46
varones;de 55 y más años;tasas de paro;1994TII;13,21
varones;de 55 y más años;tasas de paro;1994TI;11,94
varones;de 55 y más años;tasas de paro;1993TIV;12,25
varones;de 55 y más años;tasas de paro;1993TIII;12,68
varones;de 55 y más años;tasas de paro;1993TII;11,16
varones;de 55 y más años;tasas de paro;1993TI;10,80
varones;de 55 y más años;tasas de paro;1992TIV;10,12
varones;de 55 y más años;tasas de paro;1992TIII;9,74
varones;de 55 y más años;tasas de paro;1992TII;8,96
varones;de 55 y más años;tasas de paro;1992TI;8,33
varones;de 55 y más años;tasas de paro;1991TIV;9,11
varones;de 55 y más años;tasas de paro;1991TIII;8,62
varones;de 55 y más años;tasas de paro;1991TII;8,09
varones;de 55 y más años;tasas de paro;1991TI;7,96
varones;de 55 y más años;tasas de paro;1990TIV;7,82
varones;de 55 y más años;tasas de paro;1990TIII;7,75
varones;de 55 y más años;tasas de paro;1990TII;7,99
varones;de 55 y más años;tasas de paro;1990TI;7,94
varones;de 55 y más años;tasas de paro;1989TIV;8,80
varones;de 55 y más años;tasas de paro;1989TIII;8,57
varones;de 55 y más años;tasas de paro;1989TII;9,46
varones;de 55 y más años;tasas de paro;1989TI;8,99
varones;de 55 y más años;tasas de paro;1988TIV;8,82
varones;de 55 y más años;tasas de paro;1988TIII;9,00
varones;de 55 y más años;tasas de paro;1988TII;9,24
varones;de 55 y más años;tasas de paro;1988TI;9,12
varones;de 55 y más años;tasas de paro;1987TIV;9,29
varones;de 55 y más años;tasas de paro;1987TIII;9,88
varones;de 55 y más años;tasas de paro;1987TII;9,92
varones;de 55 y más años;tasas de paro;1987TI;12,42
varones;de 55 y más años;tasas de paro;1986TIV;11,80
varones;de 55 y más años;tasas de paro;1986TIII;12,73
varones;de 55 y más años;tasas de paro;1986TII;12,16
varones;de 55 y más años;tasas de paro;1986TI;12,04
varones;de 55 y más años;tasas de paro;1985TIV;11,03
varones;de 55 y más años;tasas de paro;1985TIII;11,03
varones;de 55 y más años;tasas de paro;1985TII;11,73
varones;de 55 y más años;tasas de paro;1985TI;11,40
varones;de 55 y más años;tasas de paro;1984TIV;11,59
varones;de 55 y más años;tasas de paro;1984TIII;10,90
varones;de 55 y más años;tasas de paro;1984TII;10,28
